Compound_ID,SMILES,Activity_Label,Source
CHEMBL100479,CN1CCN(Cc2ccccc2-c2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)CC1,1,ChEMBL_Anticancer
CHEMBL10048,C=CCN1CCC2c3c(O)cccc3CCC21,1,ChEMBL_Anticancer
CHEMBL100481,Cc1nc2c3ccccc3nc-2c(O)n1CCN1CCN(c2ccc(C(C)C)cc2)CC1,0,ChEMBL_Anticancer
CHEMBL101334,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccc(CN4CCN(C(=O)OC(C)(C)C)CC4)cc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,1,ChEMBL_Anticancer
CHEMBL101337,C(=C/c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1)\c1ccccc1,0,ChEMBL_Anticancer
CHEMBL10134,CCc1c(-c2ccccc2)nc2ccccc2c1C(=O)NC(CC)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL101340,FC(F)(F)c1ccc(Cl)c(NC2=NCCN2)c1,1,ChEMBL_Anticancer
CHEMBL101341,CC(C)C[C@H](NC(=O)COc1cccc2cccnc12)C(=O)N[C@H]1CC(=O)OC1O,1,ChEMBL_Anticancer
CHEMBL101343,N=C(N)c1ccc2c(ccn2Cc2ccccc2)c1,0,ChEMBL_Anticancer
CHEMBL101344,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(O)c3c1c2CCO3,1,ChEMBL_Anticancer
CHEMBL101347,CNNC(=N)c1cccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,1,ChEMBL_Anticancer
CHEMBL10135,Cc1ccc(N2CC(O)=C(C(=O)Nc3ccc(OCCCCCCCn4cnnn4)cc3)C2=O)cc1,1,ChEMBL_Anticancer
CHEMBL10136,O=C(O)c1c(-c2ccc3c(c2)OCO3)c2cc(OCc3ccccc3)ccc2n1-c1ccc2c(c1)OCO2,1,ChEMBL_Anticancer
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1,ChEMBL_Anticancer
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1,ChEMBL_Anticancer
CHEMBL102714,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,0,ChEMBL_Anticancer
CHEMBL103090,COc1ccc([C@@H]2c3nc(N(C)C(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)cc1,1,ChEMBL_Anticancer
CHEMBL103091,CCCCCCCCCCc1cccc2c1C[C@@H](CO)OC(=O)[C@H](C(C)C)N2C,1,ChEMBL_Anticancer
CHEMBL103092,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(C)c(F)c1)Oc1ccccc1-3,1,ChEMBL_Anticancer
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0,ChEMBL_Anticancer
CHEMBL103983,O=C(NCCCc1ccccc1)c1cc2c3c(ccc2[nH]1)OCC(CNCCCc1ccccc1)O3,1,ChEMBL_Anticancer
CHEMBL103984,CC(C)N1CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)n(C)c3ccc(Cl)cc23)CC1,1,ChEMBL_Anticancer
CHEMBL103992,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N2CCCC(CC(=O)O)C2)cc1,1,ChEMBL_Anticancer
CHEMBL103993,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,1,ChEMBL_Anticancer
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1,ChEMBL_Anticancer
CHEMBL104468,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,0,ChEMBL_Anticancer
CHEMBL104472,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,1,ChEMBL_Anticancer
CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1,ChEMBL_Anticancer
CHEMBL1052,CCOC(=O)C1(c2ccccc2)CCNCC1,1,ChEMBL_Anticancer
CHEMBL105201,Cc1cc(C)cc(C(=O)N2CC[C@H](NCc3ccnc4ccccc34)C[C@H]2Cc2ccc3ccccc3c2)c1,1,ChEMBL_Anticancer
CHEMBL105203,O=C(NCC(F)(F)F)[C@@H]1OC(CO)C(O)C(O)C1O,0,ChEMBL_Anticancer
CHEMBL105204,Fc1ccc2c(C3=CCN(CCOc4cccc5c4OCCO5)CC3)c[nH]c2c1,1,ChEMBL_Anticancer
CHEMBL105205,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL105208,C=CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1F,1,ChEMBL_Anticancer
CHEMBL10521,CC(CC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C1CCC1)C(=O)N1CCCC1C(=O)O.O=C(O)C(F)(F)F,1,ChEMBL_Anticancer
CHEMBL105211,Nc1ncnc2c1ncn2CCCNCC(=O)O,0,ChEMBL_Anticancer
CHEMBL105212,CC(C)(CN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL105442,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,0,ChEMBL_Anticancer
CHEMBL105982,Cc1ccc2nc(CN(C)C(=O)c3ccc4c(c3)CNC(=O)[C@H](CC(=O)O)N4)nc-2[nH]1,1,ChEMBL_Anticancer
CHEMBL105987,CN(CC(CCN1CCC(CCCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1cccs1,1,ChEMBL_Anticancer
CHEMBL105994,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,1,ChEMBL_Anticancer
CHEMBL105995,CN1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1,1,ChEMBL_Anticancer
CHEMBL105996,Cc1c(C(C)C)c(=O)on1C(=O)N(C)c1ccccn1,1,ChEMBL_Anticancer
CHEMBL105997,Cc1ccc(C(=O)NC(=N)NCCCc2ccccc2)cc1,1,ChEMBL_Anticancer
CHEMBL105999,CCCc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(C(F)(F)F)cc1,0,ChEMBL_Anticancer
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0,ChEMBL_Anticancer
CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,ChEMBL_Anticancer
CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,1,ChEMBL_Anticancer
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1,ChEMBL_Anticancer
CHEMBL1076464,COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C(F)(F)CNC2)C2CC2)c1C,1,ChEMBL_Anticancer
CHEMBL1076465,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCN)ncn1,1,ChEMBL_Anticancer
CHEMBL1076466,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCCN)ncn1,1,ChEMBL_Anticancer
CHEMBL1076467,O=C(NCCc1c[nH]c2ccc(O)cc12)N1CCN(Cc2ccccn2)CC1,0,ChEMBL_Anticancer
CHEMBL1076468,CCN(CC)CCNc1cc(-n2c(Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)nc3ccccc32)ncn1,1,ChEMBL_Anticancer
CHEMBL1077066,C=C1[C@@H]2C[C@]3(O)C=C4C=CC(=O)OC(C)(C)[C@@H]4[C@H](OC(C)=O)C[C@H]3[C@]2(C)CC[C@@]1(O)[C@@H](C)[C@H]1CC=C(C)C(=O)O1,1,ChEMBL_Anticancer
CHEMBL1077067,C=C1C([C@@H](C)[C@H]2CC=C(C)C(=O)O2)=CC[C@]2(C)[C@H]1C[C@]1(O)[C@H]3O[C@]34C=CC(=O)OC(C)(C)[C@@H]4[C@H](OC(C)=O)C[C@@H]21,0,ChEMBL_Anticancer
CHEMBL1077068,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=N1,0,ChEMBL_Anticancer
CHEMBL1077069,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)=N1,0,ChEMBL_Anticancer
CHEMBL107707,C[N+]1(CCC(=O)Nc2ccc3c(c2)C(=O)c2ccc(NC(=O)CC[N+]4(C)CCCCC4)cc2C3=O)CCCCC1.[I-].[I-],1,ChEMBL_Anticancer
CHEMBL1078029,COc1ccc(C(=O)CCc2c(OC)cc(O)cc2OC)cc1,0,ChEMBL_Anticancer
CHEMBL107803,CC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(N)=O,0,ChEMBL_Anticancer
CHEMBL1078030,O=C(c1nc(NCc2cccnc2)nc2ccsc12)N1CCCC1,1,ChEMBL_Anticancer
CHEMBL1078031,CC(C)=CC[C@]12O[C@H]1[C@@H](O)CC1=C2OC(C)(C)CC1=O,0,ChEMBL_Anticancer
CHEMBL107804,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)cc(F)c2)CC1,1,ChEMBL_Anticancer
CHEMBL107805,O=C(CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O)NCC1CCNCC1,0,ChEMBL_Anticancer
CHEMBL1078052,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1,ChEMBL_Anticancer
CHEMBL1078058,Cc1cn([C@H]2C=C(F)C(=O)[C@@H](C)O2)c(=O)[nH]c1=O,1,ChEMBL_Anticancer
CHEMBL1078060,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,1,ChEMBL_Anticancer
CHEMBL1078859,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(C(N)=O)cc1,1,ChEMBL_Anticancer
CHEMBL1078860,O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F,1,ChEMBL_Anticancer
CHEMBL1078864,CC(C)C[C@]1(CCO)C[C@H](CN=[N+]=[N-])ON1Cc1ccc(-c2ccccc2)cc1,0,ChEMBL_Anticancer
CHEMBL1078866,CN1CCN(Cc2cccc(Nc3nccc(-c4ccc(NS(C)(=O)=O)cc4)n3)c2)CC1,1,ChEMBL_Anticancer
CHEMBL1078869,CCCn1c(=O)c(C#N)nn(-c2cccc(C)c2)c1=O,1,ChEMBL_Anticancer
CHEMBL1078870,CCCn1c(=O)c(C#N)nn(-c2cccc(C(C)C)c2)c1=O,1,ChEMBL_Anticancer
CHEMBL1078871,CCCn1c(=O)c(C#N)nn(-c2cccc(C(C)(C)C)c2)c1=O,1,ChEMBL_Anticancer
CHEMBL1078872,CCCn1c(=O)c(C#N)nn(-c2cccc(-c3ccccc3)c2)c1=O,0,ChEMBL_Anticancer
CHEMBL1078873,CC(C)(C)c1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](c1cccc(N)c1)N2,1,ChEMBL_Anticancer
CHEMBL1078874,CC(C)(C)c1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](c1ccc(C(=O)O)cc1)N2,0,ChEMBL_Anticancer
CHEMBL1078875,COC(=O)/C=C\C(=O)Nc1ccc(Cl)cc1,0,ChEMBL_Anticancer
CHEMBL1078876,Cc1ccc(C(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c(N2CCCC2)c1,0,ChEMBL_Anticancer
CHEMBL107920,Fc1cc(F)cc(-c2cc(N(CCCN3CCCCCC3)Cc3ccc4c(c3)OCO4)on2)c1,1,ChEMBL_Anticancer
CHEMBL1079202,CO[C@]12C[C@]3(C)O[C@H](O1)[C@]1(COC(=O)c4ccccc4)[C@@H]2C[C@]13O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,ChEMBL_Anticancer
CHEMBL1079203,COC1C[C@@]2(C)CC(=O)[C@@H]3C[C@]2(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@]13COC(=O)c1ccccc1,0,ChEMBL_Anticancer
CHEMBL1079208,CC(C)n1c(-c2nonc2N)nc2ccccc21,1,ChEMBL_Anticancer
CHEMBL107922,CN(CCc1ccc(Cl)c(Cl)c1)CCN(C)CCN(C)CCN(C)CCN1CCCC1,1,ChEMBL_Anticancer
CHEMBL1079228,O=C(NC(Cc1ccccc1)CN(CC(Cc1ccccc1)NC(=O)OCc1cncs1)CC(Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,1,ChEMBL_Anticancer
CHEMBL1079229,CC(C)(C)CN(CC(Cc1ccccc1)NC(=O)OCc1cncs1)CC(Cc1ccccc1)NC(=O)OCc1nccs1,1,ChEMBL_Anticancer
CHEMBL1079230,CC(C)(C)CN(C[C@@H](Cc1ccccc1)NC(=O)OCc1nccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,1,ChEMBL_Anticancer
CHEMBL1079232,COc1ccc(C(=O)c2nc(NCc3cccnc3)nc3ccsc23)cc1,1,ChEMBL_Anticancer
CHEMBL1079242,CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H]6OC(C)(C)OC[C@@]6(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0,ChEMBL_Anticancer
CHEMBL1079243,CC(C)Cn1cc(-c2ccccc2)nc1-c1nonc1N,1,ChEMBL_Anticancer
CHEMBL1079956,N#CCCCC/C=C\C/C=C\CCCCCCCCCCc1ccc(C=O)[nH]1,1,ChEMBL_Anticancer
CHEMBL1079957,Cc1cccc(C)c1CNc1nc(N2CCNC2=O)cc2c(C)c(C)[nH]c12,1,ChEMBL_Anticancer
CHEMBL1079958,CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,0,ChEMBL_Anticancer
CHEMBL1079960,O=C(Nc1cccc(-c2cn3ccnc3c(NCC3CCNCC3)n2)c1)Nc1cccc(C(F)(F)F)c1,0,ChEMBL_Anticancer
CHEMBL1079966,COc1ccc(N/N=C2\C(=O)NN=C2c2cnccc2OC)cc1,1,ChEMBL_Anticancer
CHEMBL1079967,COc1cccc(C2=NNC(=O)/C2=N\Nc2ccccc2)c1,1,ChEMBL_Anticancer
CHEMBL1079968,COc1cccc(C2=NNC(=O)/C2=N\Nc2cccc(Cl)c2)c1,1,ChEMBL_Anticancer
CHEMBL1079975,CC(C)(C)c1ccc(S(=O)(=O)N2[C@@H]3CC[C@H]2CC(O)(O)C3)cc1,1,ChEMBL_Anticancer
CHEMBL1079976,CN1CCCC(n2cc(S(=O)(=O)c3cccc4ccccc34)c3ccccc32)C1,1,ChEMBL_Anticancer
CHEMBL1079977,O=S(=O)(c1cn(C2CCCNC2)c2ccccc12)c1cccc2cccnc12,1,ChEMBL_Anticancer
CHEMBL1080580,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1,1,ChEMBL_Anticancer
CHEMBL1080582,c1ccc(-c2noc(CN3CCCCC3)c2-c2ccnc(NC3CCCCC3)n2)cc1,1,ChEMBL_Anticancer
CHEMBL1080583,CCC(CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,1,ChEMBL_Anticancer
CHEMBL1080584,CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,0,ChEMBL_Anticancer
CHEMBL1080585,CCOc1cc(CN2CCC(Nc3nc4cc(C(=O)O)ccc4o3)CC2)cc(OCC)c1Cl,0,ChEMBL_Anticancer
CHEMBL1081233,CCCCC(CC)C(N)=O,1,ChEMBL_Anticancer
CHEMBL1081234,CC1=C2C(=O)[C@H](O)[C@]3(C)[C@H]([C@@H](O)[C@@H]4OC(=O)[C@H]3[C@H]4C)[C@@]2(C)[C@H](O)[C@@H](O)C1,0,ChEMBL_Anticancer
CHEMBL1081237,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Cl)c(Cl)c5)C4)n3C)cccc2n1,1,ChEMBL_Anticancer
CHEMBL1081238,CC1=C[C@H](O)[C@@H](O)[C@@]2(C)[C@H]1[C@@H](O)C(=O)[C@@]1(C)[C@H]3C(=O)O[C@H]([C@@H]3C)[C@H](O)[C@@H]12,0,ChEMBL_Anticancer
CHEMBL1081239,CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1CC(=O)[C@@]1(C)[C@H]3C(=O)O[C@H]([C@@H]3C)[C@H](O)[C@@H]12,1,ChEMBL_Anticancer
CHEMBL1081240,CC1=CC(=O)[C@@H](O)[C@@]2(C)C1=CC(=O)[C@]1(C)[C@@H]2[C@@H](O)[C@@H]2OC(=O)[C@H]1[C@H]2C,1,ChEMBL_Anticancer
CHEMBL1081242,COc1cc(CNCCNC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2C)cc(OC)c1OC,0,ChEMBL_Anticancer
CHEMBL1081243,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCN.Cl,1,ChEMBL_Anticancer
CHEMBL108189,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,1,ChEMBL_Anticancer
CHEMBL1081890,Clc1ccccc1C1CCSC(Nc2ccc(CCNc3nc4ccccc4s3)cc2)=N1,1,ChEMBL_Anticancer
CHEMBL1081899,CN(C)CCOc1cc(-c2cn[nH]c2)cc2sc(C3COc4ccccc4C3)nc12,1,ChEMBL_Anticancer
CHEMBL10819,COc1ccc(C2(O)OC(=O)C(c3cc(OC)c(OC)c(OC)c3)=C2Cc2ccccc2)cc1,1,ChEMBL_Anticancer
CHEMBL1081900,C[C@]12CC[C@@H]3c4cc(Cl)c(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)C2=O,1,ChEMBL_Anticancer
CHEMBL1081901,Nc1nc(OC2CCN(c3cc(Oc4ccccc4F)ncn3)CC2)ncc1F,1,ChEMBL_Anticancer
CHEMBL1081902,Cc1cn(Cc2ccc(F)c(F)c2)c2c(-c3cc(NS(=O)(=O)c4cc(Cl)c(Cl)s4)no3)cc(F)cc12,1,ChEMBL_Anticancer
CHEMBL1081903,COc1ccc(C#N)cc1Oc1ncnc(N2CCC(Oc3ncc(F)c(N)n3)CC2)c1F,1,ChEMBL_Anticancer
CHEMBL1081904,COc1ccc(Oc2ncnc(N3CCC(Oc4ncc(F)c(N)n4)CC3)c2F)c(C#N)c1,1,ChEMBL_Anticancer
CHEMBL1081905,O=C(Oc1cccc(-c2ccccc2)c1)N1CCN(c2ncccc2C(F)(F)F)CC1,0,ChEMBL_Anticancer
CHEMBL1081908,O=C1C[C@@H](O)[C@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@]2(O)C=CC3=O,0,ChEMBL_Anticancer
CHEMBL1081909,Nc1nc(=O)n([C@H]2CC[C@H](NS(=O)(=O)c3ccc(-c4ccccc4)cc3)C2)cc1F,1,ChEMBL_Anticancer
CHEMBL1081912,CCCCCC[C@H](C)NC(=O)OCCCc1c[nH]cn1,1,ChEMBL_Anticancer
CHEMBL1081916,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,1,ChEMBL_Anticancer
CHEMBL1081920,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CS(=O)(=O)N3CCN(C)CC3)cc2)ccc2[nH]ccc12,1,ChEMBL_Anticancer
CHEMBL1081921,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(CS(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,1,ChEMBL_Anticancer
CHEMBL1082440,Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,1,ChEMBL_Anticancer
CHEMBL1083196,CN(C)CCN1C(=O)CCC(N2C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C2=O)C1=O,0,ChEMBL_Anticancer
CHEMBL10832,COc1ccc(C(=O)/C(Cc2ccc(OC)c(OC)c2OC)=C(\C(=O)[O-])c2ccc3c(c2)OCO3)cc1.[Na+],1,ChEMBL_Anticancer
CHEMBL1083207,CN(C)c1ccc(-c2nc3cc(O)ccc3o2)cn1,1,ChEMBL_Anticancer
CHEMBL1083208,CCCC(=O)Nc1n[nH]c2cc(-c3ccsc3)ccc12,1,ChEMBL_Anticancer
CHEMBL1083209,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N)nc3)ccc12,1,ChEMBL_Anticancer
CHEMBL1083210,CNCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,1,ChEMBL_Anticancer
CHEMBL1083211,CNCCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,1,ChEMBL_Anticancer
CHEMBL1083216,O=C(Cn1nc(-c2ccccc2)cc1-c1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,0,ChEMBL_Anticancer
CHEMBL1083217,CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccc3cc[nH]c3c2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL1083219,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc12,0,ChEMBL_Anticancer
CHEMBL108325,Cc1c(C2CCSCC2)c(=O)on1C(=O)N1CCC(C)CC1,1,ChEMBL_Anticancer
CHEMBL1083817,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(N/N=C/c2ccco2)=N1,0,ChEMBL_Anticancer
CHEMBL1083818,CC[C@@H]1CN2CC[C@]34c5ccccc5-n5c3c(cc(C(=O)OC)c5=O)[C@H]1C[C@H]24,0,ChEMBL_Anticancer
CHEMBL1083819,CCC1=CN2CC[C@]34c5ccccc5-n5c3c(cc(C(N)=O)c5=O)[C@H]1C[C@H]24,1,ChEMBL_Anticancer
CHEMBL108382,CCCN1Cc2cccc3[nH]c(=O)c(=O)n(c23)CC1C,0,ChEMBL_Anticancer
CHEMBL1083820,O=C1C[C@@H](c2ccccc2O)Oc2cc(O)cc(O)c21,0,ChEMBL_Anticancer
CHEMBL1083821,O=C(/C=C/c1cccc(O)c1)c1ccc(O)cc1O,0,ChEMBL_Anticancer
CHEMBL1083822,CCCN(Cc1ccccc1)C(=O)c1c(C)nc2n1CCCN2c1c(C)cc(C)cc1C,1,ChEMBL_Anticancer
CHEMBL1083823,C=CCN(CCC)C(=O)c1c(C)nc2n1CCCN2c1c(C)cc(C)cc1C,1,ChEMBL_Anticancer
CHEMBL1083824,CCCN(CC1CC1)C(=O)c1c(C)nc2n1CCCN2c1c(C)cc(C)cc1C,1,ChEMBL_Anticancer
CHEMBL1083829,FC(F)(F)Oc1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](c1ccccc1)N2,0,ChEMBL_Anticancer
CHEMBL108383,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)O)c1)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL1083830,O=C(O)c1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](c1ccccc1)N2,0,ChEMBL_Anticancer
CHEMBL1084546,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,0,ChEMBL_Anticancer
CHEMBL108473,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(N(CC(C)C(=O)O)C(=O)C(=O)O)cc1)NC(=O)OC(C)(C)C,1,ChEMBL_Anticancer
CHEMBL1084730,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C3CC3)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL1084731,CC(C)c1ccc(-c2nnc(N3CCN(C(=O)c4ccccc4)C[C@H]3C)c3ccccc23)cc1,1,ChEMBL_Anticancer
CHEMBL1084733,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C(C)(C)C)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL1084734,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(CO)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL1084736,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C#N)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL1084737,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(N(C)C)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL1084738,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C(F)(F)F)cc2)c2ccccc12,1,ChEMBL_Anticancer
CHEMBL108474,CC1(C)CCC(C)(C)c2cc3c(cc21)CCc1c(-c2ccc(C(=O)O)cc2)cn(CC24CC5CC(CC(C5)C2)C4)c1-3,1,ChEMBL_Anticancer
CHEMBL1084746,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,0,ChEMBL_Anticancer
CHEMBL1086070,COc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)ccc1-c1cccc2cccnc12,1,ChEMBL_Anticancer
CHEMBL1086071,Fc1ccc(-n2ncc3cc(-c4ccc(C(F)(F)F)cc4)ccc32)cc1,0,ChEMBL_Anticancer
CHEMBL1086072,Cc1nc(-c2nc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)cs2)cs1,1,ChEMBL_Anticancer
CHEMBL1086073,Cc1cc(-c2nc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)cs2)no1,1,ChEMBL_Anticancer
CHEMBL1086074,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnc4c(c3)OCO4)ccc2c1,1,ChEMBL_Anticancer
CHEMBL1086075,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,1,ChEMBL_Anticancer
